order_id,product_id,quantity,unit_price,line_total
90928141,36,1,8.56,8.56
90947799,2,1,1.79,1.79
90947799,5,2,1.98,3.96
90947799,22,2,4.69,9.38
90947799,28,1,9.16,9.16
90956050,36,5,8.56,42.80
90962878,1,3,6.51,19.53
90962878,2,4,1.79,7.16
90962878,5,3,1.98,5.94
90962878,28,5,9.16,45.80
90962878,33,1,9.95,9.95
90981547,8,5,4.72,23.60
90981547,29,1,3.09,3.09
90982409,22,2,4.69,9.38
90982409,32,4,4.21,16.84
91001321,14,5,6.56,32.80
91001321,25,5,1.53,7.65
91013856,11,2,2.25,4.50
91013856,12,5,8.38,41.90
91013856,14,5,6.56,32.80
91013856,24,5,7.41,37.05
91018798,9,4,1.51,6.04
91018798,13,4,3.98,15.92
91018798,23,5,5.65,28.25
91032486,15,4,5.65,22.60
91032486,27,2,6.33,12.66
91045421,14,1,6.56,6.56
91045421,18,1,8.74,8.74
91045421,22,1,4.69,4.69
91045421,29,3,3.09,9.27
91045421,31,3,3.62,10.86
91052812,19,2,9.43,18.86
91052812,21,4,3.97,15.88
91058397,3,4,3.63,14.52
91058397,15,4,5.65,22.60
91058397,17,4,0.51,2.04
91065101,4,2,4.28,8.56
91079021,9,1,1.51,1.51
91092933,7,2,1.54,3.08
91092933,26,5,4.09,20.45
91095425,8,1,4.72,4.72
91095425,9,4,1.51,6.04
91097297,6,2,4.87,9.74
91097297,12,4,8.38,33.52
91097297,16,3,7.54,22.62
91097297,29,3,3.09,9.27
91097297,36,2,8.56,17.12
91109214,13,1,3.98,3.98
91109214,24,1,7.41,7.41
91110473,17,3,0.51,1.53
91110473,32,1,4.21,4.21
91112997,20,5,7.42,37.10
91125528,10,4,6.29,25.16
91137510,13,3,3.98,11.94
91137510,18,1,8.74,8.74
91137510,25,4,1.53,6.12
91137510,29,3,3.09,9.27
91137510,34,1,9.37,9.37
91150332,8,5,4.72,23.60
91150332,19,3,9.43,28.29
91154226,10,5,6.29,31.45
91154226,17,4,0.51,2.04
91156036,4,3,4.28,12.84
91156036,9,1,1.51,1.51
91156036,15,3,5.65,16.95
91171789,7,3,1.54,4.62
91171789,12,5,8.38,41.90
91171789,31,3,3.62,10.86
91171789,33,1,9.95,9.95
91192822,14,3,6.56,19.68
91192822,22,5,4.69,23.45
91206496,16,1,7.54,7.54
91206496,23,1,5.65,5.65
91206496,25,3,1.53,4.59
91206496,30,5,5.78,28.90
91207162,22,3,4.69,14.07
91207162,35,2,3.29,6.58
91207162,36,3,8.56,25.68
91238097,26,3,4.09,12.27
91241837,1,5,6.51,32.55
91241837,3,2,3.63,7.26
91241837,10,4,6.29,25.16
91241837,13,1,3.98,3.98
91243528,12,1,8.38,8.38
91243528,14,4,6.56,26.24
91243528,24,5,7.41,37.05
91243528,28,4,9.16,36.64
91249862,19,2,9.43,18.86
91259215,5,2,1.98,3.96
91259215,8,1,4.72,4.72
91259215,14,2,6.56,13.12
91259215,27,2,6.33,12.66
91271582,4,1,4.28,4.28
91271582,10,3,6.29,18.87
91271582,17,2,0.51,1.02
91271582,35,0,3.29,0.00
91281032,12,4,8.38,33.52
91281032,21,4,3.97,15.88
91281032,25,5,1.53,7.65
91281032,34,5,9.37,46.85
91281032,36,3,8.56,25.68
91288171,4,5,4.28,21.40
91288171,12,3,8.38,25.14
91288171,24,5,7.41,37.05
91288171,31,1,3.62,3.62
91294349,5,2,1.98,3.96
91294349,8,1,4.72,4.72
91294349,17,1,0.51,0.51
91294349,22,4,4.69,18.76
91294349,26,2,4.09,8.18
91294888,20,1,7.42,7.42
91296208,33,2,9.95,19.90
91306829,8,2,4.72,9.44
91306829,10,2,6.29,12.58
91327394,26,2,4.09,8.18
91327394,29,3,3.09,9.27
91334151,16,1,7.54,7.54
91334151,18,4,8.74,34.96
91334151,24,5,7.41,37.05
91334151,31,1,3.62,3.62
91341554,7,5,1.54,7.70
91341554,24,4,7.41,29.64
91360070,22,1,4.69,4.69
91385167,17,4,0.51,2.04
91406914,14,4,6.56,26.24
91406914,27,1,6.33,6.33
91406914,32,2,4.21,8.42
91423230,3,2,3.63,7.26
91437279,16,3,7.54,22.62
91437279,17,3,0.51,1.53
91437279,19,5,9.43,47.15
91437279,33,1,9.95,9.95
91437279,34,3,9.37,28.11
91475091,4,4,4.28,17.12
91475091,15,2,5.65,11.30
91475091,27,5,6.33,31.65
91475091,33,2,9.95,19.90
91475091,34,5,9.37,46.85
91476371,1,3,6.51,19.53
91476371,12,2,8.38,16.76
91476371,19,2,9.43,18.86
91482660,7,4,1.54,6.16
91482660,22,3,4.69,14.07
91484213,3,5,3.63,18.15
91484213,4,4,4.28,17.12
91484213,27,4,6.33,25.32
91493629,22,5,4.69,23.45
91493629,25,3,1.53,4.59
91495920,6,5,4.87,24.35
91495920,25,3,1.53,4.59
91506700,9,1,1.51,1.51
91506700,14,4,6.56,26.24
91506700,18,4,8.74,34.96
91506700,19,1,9.43,9.43
91506700,24,5,7.41,37.05
91515822,2,4,1.79,7.16
91515822,20,2,7.42,14.84
91515822,32,5,4.21,21.05
91515822,33,1,9.95,9.95
91534220,19,5,9.43,47.15
91534220,23,3,5.65,16.95
91534220,25,1,1.53,1.53
91534220,28,4,9.16,36.64
91534220,36,5,8.56,42.80
91547067,8,1,4.72,4.72
91547067,15,1,5.65,5.65
91547067,20,3,7.42,22.26
91547067,25,5,1.53,7.65
91547067,26,1,4.09,4.09
91570313,5,4,1.98,7.92
91570313,8,4,4.72,18.88
91570313,17,1,0.51,0.51
91570966,5,3,1.98,5.94
91570966,21,2,3.97,7.94
91570966,26,1,4.09,4.09
91570966,27,5,6.33,31.65
91570966,30,4,5.78,23.12
91592689,1,5,6.51,32.55
91592689,5,1,1.98,1.98
91606024,2,5,1.79,8.95
91606024,6,3,4.87,14.61
91606024,15,5,5.65,28.25
91606024,34,3,9.37,28.11
91614839,1,3,6.51,19.53
91614839,22,2,4.69,9.38
91635618,3,5,3.63,18.15
91635618,13,2,3.98,7.96
91635618,35,4,3.29,13.16
91650447,12,3,8.38,25.14
91670135,6,2,4.87,9.74
91670135,9,0,1.51,0.00
91670135,29,5,3.09,15.45
91671200,3,5,3.63,18.15
91671200,7,4,1.54,6.16
91671200,12,3,8.38,25.14
91671200,25,2,1.53,3.06
91690358,5,2,1.98,3.96
91690358,26,1,4.09,4.09
91707568,11,2,2.25,4.50
91707568,28,3,9.16,27.48
91715545,6,3,4.87,14.61
91715545,14,5,6.56,32.80
91715545,16,5,7.54,37.70
91715545,26,3,4.09,12.27
91766892,29,5,3.09,15.45
91769708,9,2,1.51,3.02
91769708,11,3,2.25,6.75
91769708,34,4,9.37,37.48
91773218,9,0,1.51,0.00
91773218,16,4,7.54,30.16
91773218,35,0,3.29,0.00
91773218,36,2,8.56,17.12
91800736,10,5,6.29,31.45
91836043,6,5,4.87,24.35
91836043,33,1,9.95,9.95
91839659,4,3,4.28,12.84
91839659,5,5,1.98,9.90
91839659,15,5,5.65,28.25
91839659,26,4,4.09,16.36
91840075,16,4,7.54,30.16
91840075,26,3,4.09,12.27
91848203,1,2,6.51,13.02
91848203,8,1,4.72,4.72
91848203,15,3,5.65,16.95
91848203,25,3,1.53,4.59
91848203,32,3,4.21,12.63
91868887,36,4,8.56,34.24
91874784,18,1,8.74,8.74
91874784,35,2,3.29,6.58
91878796,22,5,4.69,23.45
91878796,30,4,5.78,23.12
91879796,4,3,4.28,12.84
91879796,20,2,7.42,14.84
91879796,32,2,4.21,8.42
91880574,13,3,3.98,11.94
91911636,18,2,8.74,17.48
91917413,12,1,8.38,8.38
91917413,27,2,6.33,12.66
91919732,7,3,1.54,4.62
91919732,8,3,4.72,14.16
91919732,11,5,2.25,11.25
91919732,22,3,4.69,14.07
91921446,17,2,0.51,1.02
91921446,20,4,7.42,29.68
91921446,22,1,4.69,4.69
91921446,32,5,4.21,21.05
91930987,4,2,4.28,8.56
91930987,8,2,4.72,9.44
91930987,13,2,3.98,7.96
91930987,31,2,3.62,7.24
91958168,8,5,4.72,23.60
91958168,18,5,8.74,43.70
91958168,26,2,4.09,8.18
91962922,5,2,1.98,3.96
91962922,6,1,4.87,4.87
91962922,32,3,4.21,12.63
91962922,33,2,9.95,19.90
91963367,7,3,1.54,4.62
91963367,10,1,6.29,6.29
91963367,12,3,8.38,25.14
92010987,1,1,6.51,6.51
92010987,3,1,3.63,3.63
92023028,13,3,3.98,11.94
92023028,21,5,3.97,19.85
92023028,33,5,9.95,49.75
92023028,34,5,9.37,46.85
92042673,3,4,3.63,14.52
92042673,10,5,6.29,31.45
92042673,20,5,7.42,37.10
92042673,23,2,5.65,11.30
92042673,29,5,3.09,15.45
92060275,5,4,1.98,7.92
92064855,9,0,1.51,0.00
92064855,18,4,8.74,34.96
92064855,20,3,7.42,22.26
92084734,3,5,3.63,18.15
92084734,11,1,2.25,2.25
92084734,19,4,9.43,37.72
92088178,9,2,1.51,3.02
92088178,36,1,8.56,8.56
92090368,3,3,3.63,10.89
92090368,11,5,2.25,11.25
92090556,4,2,4.28,8.56
92090556,6,4,4.87,19.48
92090556,9,5,1.51,7.55
92093444,1,1,6.51,6.51
92093444,6,1,4.87,4.87
92093444,13,1,3.98,3.98
92093444,14,4,6.56,26.24
92093444,20,4,7.42,29.68
92149323,5,3,1.98,5.94
92162944,3,1,3.63,3.63
92162944,23,5,5.65,28.25
92162944,31,3,3.62,10.86
92184664,1,2,6.51,13.02
92215022,17,3,0.51,1.53
92215022,25,5,1.53,7.65
92215022,30,2,5.78,11.56
92228057,6,2,4.87,9.74
92228057,7,2,1.54,3.08
92228057,13,5,3.98,19.90
92228057,21,5,3.97,19.85
92228057,24,4,7.41,29.64
92254114,5,1,1.98,1.98
92254114,9,2,1.51,3.02
92254114,23,2,5.65,11.30
92263488,10,2,6.29,12.58
92270278,4,5,4.28,21.40
92270278,27,2,6.33,12.66
92270278,31,3,3.62,10.86
92270278,34,3,9.37,28.11
92289035,21,4,3.97,15.88
92289035,27,1,6.33,6.33
92289035,29,1,3.09,3.09
92312589,16,2,7.54,15.08
92314722,31,4,3.62,14.48
92314722,36,5,8.56,42.80
92327346,1,0,6.51,0.00
92327346,19,4,9.43,37.72
92327346,23,1,5.65,5.65
92335791,2,5,1.79,8.95
92348781,11,2,2.25,4.50
92348781,25,2,1.53,3.06
92357566,8,1,4.72,4.72
92383302,10,1,6.29,6.29
92383302,27,3,6.33,18.99
92383302,34,4,9.37,37.48
92385767,31,4,3.62,14.48
92422519,4,5,4.28,21.40
92422519,32,1,4.21,4.21
92422519,33,1,9.95,9.95
92428592,2,4,1.79,7.16
92433176,1,5,6.51,32.55
92441353,15,4,5.65,22.60
92460679,6,3,4.87,14.61
92460679,32,2,4.21,8.42
92464303,18,4,8.74,34.96
92464303,20,3,7.42,22.26
92464303,29,2,3.09,6.18
92464303,32,3,4.21,12.63
92465363,8,2,4.72,9.44
92465363,9,2,1.51,3.02
92465363,14,4,6.56,26.24
92465363,26,5,4.09,20.45
92465363,30,4,5.78,23.12
92504537,1,4,6.51,26.04
92504537,11,4,2.25,9.00
92504537,14,3,6.56,19.68
92504537,22,3,4.69,14.07
92525991,6,2,4.87,9.74
92525991,9,1,1.51,1.51
92525991,18,1,8.74,8.74
92525991,26,2,4.09,8.18
92526201,1,0,6.51,0.00
92526201,13,5,3.98,19.90
92526201,17,2,0.51,1.02
92526201,31,5,3.62,18.10
92536320,3,4,3.63,14.52
92536320,14,3,6.56,19.68
92536320,30,3,5.78,17.34
92538517,25,4,1.53,6.12
92538943,34,1,9.37,9.37
92560490,2,4,1.79,7.16
92560490,20,1,7.42,7.42
92560490,26,5,4.09,20.45
92563862,7,2,1.54,3.08
92567152,11,3,2.25,6.75
92567152,16,2,7.54,15.08
92567152,22,2,4.69,9.38
92568331,8,1,4.72,4.72
92587299,19,5,9.43,47.15
92587299,20,1,7.42,7.42
92587299,34,4,9.37,37.48
92595754,9,5,1.51,7.55
92595754,18,2,8.74,17.48
92595754,21,4,3.97,15.88
92595972,21,2,3.97,7.94
92595972,23,3,5.65,16.95
92650525,24,2,7.41,14.82
92650525,26,1,4.09,4.09
92662866,25,1,1.53,1.53
92662866,29,3,3.09,9.27
92687940,20,1,7.42,7.42
92687940,24,1,7.41,7.41
92687940,25,3,1.53,4.59
92687940,29,2,3.09,6.18
92687940,34,4,9.37,37.48
92715106,7,4,1.54,6.16
92716790,4,3,4.28,12.84
92716790,25,4,1.53,6.12
92716790,34,5,9.37,46.85
92725624,19,5,9.43,47.15
92725624,24,3,7.41,22.23
92725624,27,2,6.33,12.66
92732369,10,4,6.29,25.16
92785625,9,1,1.51,1.51
92795101,1,4,6.51,26.04
92795101,18,1,8.74,8.74
92806650,2,2,1.79,3.58
92806650,8,5,4.72,23.60
92806650,23,4,5.65,22.60
92806650,31,4,3.62,14.48
92807190,4,4,4.28,17.12
92807190,8,2,4.72,9.44
92807190,11,3,2.25,6.75
92807190,22,1,4.69,4.69
92813911,2,4,1.79,7.16
92813911,7,3,1.54,4.62
92813911,9,3,1.51,4.53
92813911,29,5,3.09,15.45
92813911,36,2,8.56,17.12
92831901,10,1,6.29,6.29
92831901,11,1,2.25,2.25
92831901,12,4,8.38,33.52
92831901,32,1,4.21,4.21
92831901,33,4,9.95,39.80
92856560,8,1,4.72,4.72
92856560,13,1,3.98,3.98
92867037,4,5,4.28,21.40
92867037,26,4,4.09,16.36
92867037,33,1,9.95,9.95
92877401,5,5,1.98,9.90
92877401,8,5,4.72,23.60
92877401,26,5,4.09,20.45
92878156,2,2,1.79,3.58
92878156,17,4,0.51,2.04
92878156,24,2,7.41,14.82
92878156,36,4,8.56,34.24
92879068,21,2,3.97,7.94
92879068,24,5,7.41,37.05
92879068,29,2,3.09,6.18
92879068,34,5,9.37,46.85
92882242,17,2,0.51,1.02
92886268,29,1,3.09,3.09
92898648,28,4,9.16,36.64
92936960,2,1,1.79,1.79
92936960,6,1,4.87,4.87
92943154,25,1,1.53,1.53
92943541,4,2,4.28,8.56
92943541,26,2,4.09,8.18
92943541,28,4,9.16,36.64
92947550,7,2,1.54,3.08
92947550,9,3,1.51,4.53
92947550,21,1,3.97,3.97
92947550,27,5,6.33,31.65
92977090,17,4,0.51,2.04
92986493,8,5,4.72,23.60
92986493,19,1,9.43,9.43
92986493,32,2,4.21,8.42
92994649,1,2,6.51,13.02
92994649,11,5,2.25,11.25
92994649,14,4,6.56,26.24
92994649,15,1,5.65,5.65
92994649,19,3,9.43,28.29
92995813,2,1,1.79,1.79
92995813,6,3,4.87,14.61
92995813,9,1,1.51,1.51
92996886,6,4,4.87,19.48
92996886,13,4,3.98,15.92
92996886,19,4,9.43,37.72
92996886,23,5,5.65,28.25
93011321,11,3,2.25,6.75
93011321,18,1,8.74,8.74
93011321,21,4,3.97,15.88
93011321,33,4,9.95,39.80
93011321,36,1,8.56,8.56
93016551,17,2,0.51,1.02
93016551,18,1,8.74,8.74
93016551,21,4,3.97,15.88
93016551,27,3,6.33,18.99
93016551,30,2,5.78,11.56
93023107,25,3,1.53,4.59
93023107,36,5,8.56,42.80
93036877,7,2,1.54,3.08
93036877,29,3,3.09,9.27
93036877,35,0,3.29,0.00
93048102,7,1,1.54,1.54
93048102,12,2,8.38,16.76
93048102,14,1,6.56,6.56
93048102,25,1,1.53,1.53
93048267,27,3,6.33,18.99
93054654,4,2,4.28,8.56
93059811,10,3,6.29,18.87
93059811,22,5,4.69,23.45
93059811,29,3,3.09,9.27
93059811,32,1,4.21,4.21
93090866,2,3,1.79,5.37
93090866,7,3,1.54,4.62
93090866,11,1,2.25,2.25
93090866,28,5,9.16,45.80
93117195,7,5,1.54,7.70
93117195,8,2,4.72,9.44
93117195,9,2,1.51,3.02
93117195,33,1,9.95,9.95
93122632,7,5,1.54,7.70
93122632,22,5,4.69,23.45
93122632,24,1,7.41,7.41
93122632,25,2,1.53,3.06
93143997,1,5,6.51,32.55
93143997,2,1,1.79,1.79
93143997,7,3,1.54,4.62
93148522,5,1,1.98,1.98
93148522,15,4,5.65,22.60
93148522,32,1,4.21,4.21
93148522,34,4,9.37,37.48
93148522,35,5,3.29,16.45
93148645,21,5,3.97,19.85
93148645,27,2,6.33,12.66
93148645,32,2,4.21,8.42
93164105,14,1,6.56,6.56
93164105,33,3,9.95,29.85
93179180,3,2,3.63,7.26
93179180,12,1,8.38,8.38
93179180,16,5,7.54,37.70
93179180,30,4,5.78,23.12
93179180,32,1,4.21,4.21
93201179,15,3,5.65,16.95
93201179,16,1,7.54,7.54
93201179,27,1,6.33,6.33
93205578,29,3,3.09,9.27
93240140,23,5,5.65,28.25
93240824,6,5,4.87,24.35
93240824,8,5,4.72,23.60
93240824,19,5,9.43,47.15
93240824,26,3,4.09,12.27
93254791,7,5,1.54,7.70
93254791,10,2,6.29,12.58
93254791,18,5,8.74,43.70
93254791,19,1,9.43,9.43
93254791,28,4,9.16,36.64
93255019,16,4,7.54,30.16
93269423,21,5,3.97,19.85
93269423,24,5,7.41,37.05
93269423,28,2,9.16,18.32
93282822,6,1,4.87,4.87
93282822,9,3,1.51,4.53
93282822,16,4,7.54,30.16
93282822,20,2,7.42,14.84
93282822,29,5,3.09,15.45
93285665,10,1,6.29,6.29
93321587,1,5,6.51,32.55
93321587,4,1,4.28,4.28
93321587,20,1,7.42,7.42
93321587,28,1,9.16,9.16
93321587,31,3,3.62,10.86
93328376,4,4,4.28,17.12
93328376,7,5,1.54,7.70
93328376,11,2,2.25,4.50
93328376,21,1,3.97,3.97
93340451,10,3,6.29,18.87
93340451,26,4,4.09,16.36
93340451,29,4,3.09,12.36
93340451,31,5,3.62,18.10
93351495,27,5,6.33,31.65
93358409,3,2,3.63,7.26
93358409,31,5,3.62,18.10
93358409,34,1,9.37,9.37
93366824,8,4,4.72,18.88
93366824,27,4,6.33,25.32
93373552,12,5,8.38,41.90
93373552,31,4,3.62,14.48
93405352,4,1,4.28,4.28
93405352,13,2,3.98,7.96
93405352,27,2,6.33,12.66
93405352,28,3,9.16,27.48
93405352,35,5,3.29,16.45
93460448,15,3,5.65,16.95
93460448,17,1,0.51,0.51
93465853,1,1,6.51,6.51
93465853,8,1,4.72,4.72
93465853,16,2,7.54,15.08
93465853,33,4,9.95,39.80
93470602,15,4,5.65,22.60
93470602,19,3,9.43,28.29
93470602,20,1,7.42,7.42
93470602,24,3,7.41,22.23
93470602,29,2,3.09,6.18
93470993,3,2,3.63,7.26
93470993,5,3,1.98,5.94
93470993,31,2,3.62,7.24
93480911,4,1,4.28,4.28
93480911,35,5,3.29,16.45
93487150,25,2,1.53,3.06
93487150,27,1,6.33,6.33
93487150,33,3,9.95,29.85
93487150,36,5,8.56,42.80
93487779,14,3,6.56,19.68
93487779,21,4,3.97,15.88
93487779,25,5,1.53,7.65
93487779,30,1,5.78,5.78
93506080,3,5,3.63,18.15
93506080,19,4,9.43,37.72
93506080,36,5,8.56,42.80
93515468,14,4,6.56,26.24
93523353,5,5,1.98,9.90
93523353,11,3,2.25,6.75
93523353,29,5,3.09,15.45
93523353,32,1,4.21,4.21
93530162,16,2,7.54,15.08
93530162,17,3,0.51,1.53
93536759,6,3,4.87,14.61
93536759,7,4,1.54,6.16
93536759,9,4,1.51,6.04
93536759,20,2,7.42,14.84
93545302,10,2,6.29,12.58
93545302,34,5,9.37,46.85
93545302,35,2,3.29,6.58
93555560,8,1,4.72,4.72
93555560,10,3,6.29,18.87
93555560,19,1,9.43,9.43
93555560,22,5,4.69,23.45
93564695,12,4,8.38,33.52
93564695,34,4,9.37,37.48
93580107,27,4,6.33,25.32
93581003,9,0,1.51,0.00
93581003,24,3,7.41,22.23
93581003,33,4,9.95,39.80
93613058,6,3,4.87,14.61
93613058,16,1,7.54,7.54
93613058,20,3,7.42,22.26
93613058,21,3,3.97,11.91
93613058,24,3,7.41,22.23
93631626,9,3,1.51,4.53
93631626,24,2,7.41,14.82
93637833,11,4,2.25,9.00
93637833,18,5,8.74,43.70
93637833,20,3,7.42,22.26
93637833,23,5,5.65,28.25
93637833,36,3,8.56,25.68
93638793,1,3,6.51,19.53
93638793,4,3,4.28,12.84
93638793,35,1,3.29,3.29
93652816,1,4,6.51,26.04
93652816,17,5,0.51,2.55
93661608,31,3,3.62,10.86
93665364,1,2,6.51,13.02
93665364,17,3,0.51,1.53
93682283,2,2,1.79,3.58
93682283,7,1,1.54,1.54
93682283,18,2,8.74,17.48
93682283,19,3,9.43,28.29
93688384,1,4,6.51,26.04
93688384,9,1,1.51,1.51
93688384,10,5,6.29,31.45
93688384,11,5,2.25,11.25
93688384,12,3,8.38,25.14
93690711,2,3,1.79,5.37
93690711,9,5,1.51,7.55
93690711,28,3,9.16,27.48
93690711,32,4,4.21,16.84
93690711,36,5,8.56,42.80
93699836,2,1,1.79,1.79
93699836,4,5,4.28,21.40
93699836,24,3,7.41,22.23
93699836,34,3,9.37,28.11
93699836,35,2,3.29,6.58
93745773,5,5,1.98,9.90
93745773,24,5,7.41,37.05
93745773,26,3,4.09,12.27
93746706,14,4,6.56,26.24
93746706,28,3,9.16,27.48
93746706,29,5,3.09,15.45
93746706,35,0,3.29,0.00
93749953,22,4,4.69,18.76
93749953,23,4,5.65,22.60
93749953,30,4,5.78,23.12
93755833,2,2,1.79,3.58
93755833,18,3,8.74,26.22
93764834,2,2,1.79,3.58
93764834,4,3,4.28,12.84
93764834,5,2,1.98,3.96
93764834,25,2,1.53,3.06
93777442,23,2,5.65,11.30
93784988,5,2,1.98,3.96
93784988,7,3,1.54,4.62
93784988,13,5,3.98,19.90
93784988,35,5,3.29,16.45
93786198,2,2,1.79,3.58
93786198,9,0,1.51,0.00
93786198,30,2,5.78,11.56
93786198,32,1,4.21,4.21
93786198,35,0,3.29,0.00
93798753,6,2,4.87,9.74
93798753,12,1,8.38,8.38
93798753,15,2,5.65,11.30
93798753,28,2,9.16,18.32
93798753,33,1,9.95,9.95
93801520,3,5,3.63,18.15
93801520,9,0,1.51,0.00
93807320,11,3,2.25,6.75
93807320,22,5,4.69,23.45
93807320,26,4,4.09,16.36
93807320,36,2,8.56,17.12
93812942,12,3,8.38,25.14
93812942,13,3,3.98,11.94
93812942,14,1,6.56,6.56
93812942,15,5,5.65,28.25
93812942,23,2,5.65,11.30
93832274,6,2,4.87,9.74
93832274,11,3,2.25,6.75
93832274,12,2,8.38,16.76
93832274,16,2,7.54,15.08
93832274,31,3,3.62,10.86
93855892,30,5,5.78,28.90
93861813,17,3,0.51,1.53
93861813,29,4,3.09,12.36
93861813,33,3,9.95,29.85
93861813,34,4,9.37,37.48
93861813,36,4,8.56,34.24
93869611,1,5,6.51,32.55
93869611,6,2,4.87,9.74
93869611,11,1,2.25,2.25
93869611,22,4,4.69,18.76
93873273,1,1,6.51,6.51
93873273,16,4,7.54,30.16
93873273,29,1,3.09,3.09
93873273,35,3,3.29,9.87
93889608,9,5,1.51,7.55
93889608,11,2,2.25,4.50
93889608,19,5,9.43,47.15
93889608,35,5,3.29,16.45
93896178,15,5,5.65,28.25
93896178,23,3,5.65,16.95
93896178,32,1,4.21,4.21
93896178,34,5,9.37,46.85
93897497,22,5,4.69,23.45
93897497,29,3,3.09,9.27
93909291,2,4,1.79,7.16
93909291,3,5,3.63,18.15
93909291,29,4,3.09,12.36
93909291,30,4,5.78,23.12
93911349,19,4,9.43,37.72
93911349,23,5,5.65,28.25
93911349,31,4,3.62,14.48
93911349,36,1,8.56,8.56
93913288,35,0,3.29,0.00
93914554,1,1,6.51,6.51
93914554,3,3,3.63,10.89
93915967,19,4,9.43,37.72
93915967,34,5,9.37,46.85
93921938,1,4,6.51,26.04
93921938,2,5,1.79,8.95
93921938,15,5,5.65,28.25
93921938,31,4,3.62,14.48
93926601,2,3,1.79,5.37
93926601,8,5,4.72,23.60
93926601,16,1,7.54,7.54
93932267,3,5,3.63,18.15
93932267,10,2,6.29,12.58
93932267,28,2,9.16,18.32
93932267,33,2,9.95,19.90
93932395,7,5,1.54,7.70
93932395,22,4,4.69,18.76
93932395,28,2,9.16,18.32
93932395,32,2,4.21,8.42
93938991,7,1,1.54,1.54
93938991,11,1,2.25,2.25
93938991,13,1,3.98,3.98
93938991,16,3,7.54,22.62
93945077,4,3,4.28,12.84
93945077,12,1,8.38,8.38
93945077,22,3,4.69,14.07
93945077,27,4,6.33,25.32
93950297,2,4,1.79,7.16
93950297,13,3,3.98,11.94
93950297,20,5,7.42,37.10
93950297,26,3,4.09,12.27
93950297,33,3,9.95,29.85
93964257,25,1,1.53,1.53
94002196,11,5,2.25,11.25
94027741,18,1,8.74,8.74
94027741,28,1,9.16,9.16
94033395,1,2,6.51,13.02
94033395,26,4,4.09,16.36
94033395,30,4,5.78,23.12
94033395,35,3,3.29,9.87
94054817,9,3,1.51,4.53
94054817,15,3,5.65,16.95
94054817,23,3,5.65,16.95
94063795,17,5,0.51,2.55
94063795,19,2,9.43,18.86
94063795,22,3,4.69,14.07
94063795,26,2,4.09,8.18
94063795,32,1,4.21,4.21
94071923,13,5,3.98,19.90
94071923,14,5,6.56,32.80
94071923,15,2,5.65,11.30
94071923,21,2,3.97,7.94
94071923,31,5,3.62,18.10
94075625,4,2,4.28,8.56
94075625,10,5,6.29,31.45
94075625,12,5,8.38,41.90
94075625,34,4,9.37,37.48
94075625,35,4,3.29,13.16
94083366,31,4,3.62,14.48
94083366,35,4,3.29,13.16
94086591,4,1,4.28,4.28
94086591,5,2,1.98,3.96
94086591,27,3,6.33,18.99
94086591,35,0,3.29,0.00
94096528,12,1,8.38,8.38
94096528,18,2,8.74,17.48
94096528,28,4,9.16,36.64
94107034,10,3,6.29,18.87
94107034,11,3,2.25,6.75
94107034,13,1,3.98,3.98
94107034,26,4,4.09,16.36
94107034,28,2,9.16,18.32
94111296,22,5,4.69,23.45
94111296,27,1,6.33,6.33
94111296,36,1,8.56,8.56
94113565,8,1,4.72,4.72
94113565,28,5,9.16,45.80
94113565,34,1,9.37,9.37
94113565,36,5,8.56,42.80
94116040,11,1,2.25,2.25
94116040,26,5,4.09,20.45
94116040,31,3,3.62,10.86
94137117,7,4,1.54,6.16
94150785,10,3,6.29,18.87
94150785,20,3,7.42,22.26
94150785,27,3,6.33,18.99
94150785,31,2,3.62,7.24
94151502,22,1,4.69,4.69
94151502,23,4,5.65,22.60
94151502,26,2,4.09,8.18
94151502,31,4,3.62,14.48
94160663,18,5,8.74,43.70
94160663,36,1,8.56,8.56
94165239,3,2,3.63,7.26
94165239,7,4,1.54,6.16
94165239,11,4,2.25,9.00
94165239,19,4,9.43,37.72
94165239,22,3,4.69,14.07
94184519,6,4,4.87,19.48
94184519,11,2,2.25,4.50
94184519,28,4,9.16,36.64
94201364,6,2,4.87,9.74
94202643,5,5,1.98,9.90
94202643,7,2,1.54,3.08
94202643,9,1,1.51,1.51
94202643,10,4,6.29,25.16
94208998,11,5,2.25,11.25
94208998,13,5,3.98,19.90
94208998,17,5,0.51,2.55
94208998,20,4,7.42,29.68
94208998,25,2,1.53,3.06
94228422,8,2,4.72,9.44
94228422,10,2,6.29,12.58
94228531,1,1,6.51,6.51
94228531,18,4,8.74,34.96
94228531,26,2,4.09,8.18
94228531,27,2,6.33,12.66
94237288,1,4,6.51,26.04
94237288,20,3,7.42,22.26
94237288,24,5,7.41,37.05
94237288,35,0,3.29,0.00
94250532,13,5,3.98,19.90
94250532,16,5,7.54,37.70
94250532,23,5,5.65,28.25
94250532,24,4,7.41,29.64
94251846,29,3,3.09,9.27
94251846,34,1,9.37,9.37
94251846,35,4,3.29,13.16
94260224,4,1,4.28,4.28
94260224,23,3,5.65,16.95
94260224,35,0,3.29,0.00
94270697,31,3,3.62,10.86
94270697,36,3,8.56,25.68
94295100,21,4,3.97,15.88
94295100,29,4,3.09,12.36
94302816,1,5,6.51,32.55
94302816,15,3,5.65,16.95
