order_id,order_datetime,customer_id,total_amount,num_items
90061304,2024-02-02T22:55:51.877488,18,26.70,2
90064449,2024-02-03T04:57:20.166802,12,82.83,4
90085431,2024-02-09T01:53:04.811996,10,46.38,2
90099441,2024-02-05T14:16:59.123112,20,31.52,4
90100634,2024-02-01T23:34:02.763812,3,68.65,4
90124517,2024-02-02T02:42:32.970018,11,67.30,2
90148181,2024-02-06T18:24:45.119979,9,68.51,4
90153055,2024-02-06T08:00:14.488110,24,68.51,4
90154629,2024-02-10T17:42:15.966539,7,71.79,5
90176384,2024-02-08T17:47:45.670861,1,5.78,1
90203308,2024-02-01T21:44:43.200321,11,9.38,1
90205903,2024-02-10T17:55:07.674428,6,31.04,2
90209778,2024-02-01T01:21:27.507959,6,25.22,4
90217816,2024-02-06T04:35:23.245717,12,6.51,1
90228617,2024-02-10T15:02:58.129218,22,67.05,2
90231435,2024-02-03T23:03:41.578971,18,18.32,1
90243658,2024-02-01T00:23:08.194173,20,94.36,4
90257569,2024-02-06T22:02:40.724880,18,28.22,2
90261541,2024-02-01T05:57:16.752916,24,49.46,3
90293582,2024-02-01T16:08:25.251021,11,16.84,1
90301345,2024-02-08T12:10:08.725135,29,6.16,1
90303285,2024-02-06T17:39:11.962953,18,70.28,2
90307236,2024-02-09T18:57:12.356788,9,36.22,3
90312583,2024-02-03T03:54:29.145160,24,14.44,3
90328473,2024-02-01T11:19:53.196365,9,85.33,4
90332167,2024-02-01T06:11:16.221291,5,59.74,2
90333492,2024-02-09T15:04:23.927752,29,3.06,1
90333680,2024-02-10T11:33:43.741741,22,39.16,3
90361629,2024-02-02T07:02:02.021226,18,47.30,3
90373168,2024-02-01T11:53:51.284387,16,43.50,4
90381243,2024-02-01T19:12:38.751745,22,49.13,4
90388571,2024-02-01T16:07:09.927930,16,1.53,1
90408507,2024-02-06T07:51:45.570101,30,123.92,5
90410853,2024-02-06T06:33:06.384823,6,42.68,2
90416535,2024-02-06T07:45:33.873575,24,33.89,2
90426940,2024-02-06T19:10:38.894121,9,37.72,1
90427503,2024-02-02T23:28:38.523485,8,36.96,3
90437994,2024-02-01T11:04:04.172378,18,42.59,2
90439739,2024-02-02T10:32:28.607784,9,47.00,3
90451807,2024-02-01T05:45:41.850042,21,58.29,4
90455742,2024-02-06T01:20:31.722503,10,15.97,3
90459541,2024-02-06T02:59:08.064520,4,65.12,4
90463773,2024-02-10T23:45:22.217861,26,27.42,2
90473628,2024-02-03T20:36:06.357860,16,150.80,5
90475471,2024-02-08T03:45:22.626060,14,53.38,5
90498572,2024-02-04T23:55:27.745731,17,54.62,3
90511200,2024-02-09T01:30:55.256696,2,45.61,2
90523238,2024-02-09T03:18:15.542161,20,49.62,4
90558706,2024-02-01T16:37:44.471258,21,25.50,3
90573824,2024-02-02T11:47:20.319730,4,49.52,4
90578543,2024-02-08T19:10:32.023478,22,36.64,1
90579075,2024-02-09T17:10:08.205756,27,50.43,4
90590194,2024-02-05T22:33:44.611216,7,40.94,4
90590409,2024-02-02T14:09:15.435026,6,4.50,1
90612254,2024-02-05T03:19:25.032543,26,108.53,5
90646242,2024-02-09T22:10:42.957161,5,14.61,1
90652442,2024-02-01T19:44:15.154536,24,42.87,2
90655841,2024-02-01T02:39:02.935565,30,6.29,1
90668674,2024-02-09T17:00:00.809632,28,37.70,4
90677600,2024-02-08T20:15:21.861056,19,100.65,4
90682008,2024-02-10T22:57:27.223453,16,7.92,1
90697104,2024-02-08T08:50:17.279069,14,45.42,5
90725553,2024-02-02T01:24:43.640287,26,88.36,3
90725573,2024-02-02T01:41:43.981537,24,98.17,5
90732123,2024-02-08T11:52:14.592759,1,142.45,5
90733628,2024-02-02T05:03:33.052462,10,27.58,3
90734697,2024-02-03T05:35:42.888016,26,32.00,4
90737686,2024-02-09T19:09:45.248153,19,14.07,1
90752675,2024-02-01T20:32:54.527196,2,18.13,3
90753134,2024-02-10T02:31:30.785809,25,23.50,3
90755226,2024-02-01T02:29:06.868084,29,47.89,4
90781157,2024-02-09T04:46:22.748800,23,40.06,2
90781233,2024-02-05T04:10:08.917451,1,64.60,3
90784063,2024-02-02T16:56:31.779026,1,34.29,5
90788471,2024-02-09T19:23:27.729653,6,47.68,4
90788917,2024-02-06T19:27:08.589871,8,9.87,1
90791092,2024-02-01T05:54:57.397868,28,44.01,2
90792614,2024-02-08T10:54:06.441613,27,12.36,1
90796567,2024-02-02T14:56:16.127791,26,94.07,4
90805097,2024-02-06T22:10:06.635280,16,18.74,1
90824667,2024-02-10T04:02:13.748361,6,67.65,4
90831096,2024-02-01T23:24:04.441722,6,3.08,1
90845319,2024-02-02T03:03:06.480764,5,51.34,3
90851619,2024-02-10T09:28:09.626010,16,45.32,4
90851873,2024-02-06T17:00:40.151496,19,30.78,2
90852117,2024-02-02T14:53:23.211931,7,44.67,2
90868214,2024-02-03T02:19:14.951120,7,30.27,3
90869850,2024-02-10T15:06:07.253262,3,71.43,4
90872145,2024-02-06T09:13:24.988086,24,36.70,3
90876414,2024-02-08T15:28:42.666674,30,37.18,3
90880335,2024-02-02T07:09:44.294965,16,73.22,5
90902888,2024-02-05T10:29:44.538563,18,27.33,2
90910495,2024-02-09T18:29:48.555178,20,73.37,5
90928141,2024-02-01T09:32:05.927027,28,61.00,4
90947799,2024-02-06T16:40:56.186890,22,24.29,4
90956050,2024-02-08T01:09:44.922334,9,42.80,1
90962878,2024-02-08T07:07:54.764592,10,88.38,5
90981547,2024-02-01T22:25:20.292661,17,26.69,2
90982409,2024-02-06T07:19:48.240227,11,26.22,2
91001321,2024-02-01T02:17:23.338903,18,40.45,2
91013856,2024-02-08T15:50:15.090659,11,116.25,4
91018798,2024-02-05T05:14:59.536772,29,50.21,3
91032486,2024-02-05T21:00:49.996095,27,35.26,2
91045421,2024-02-08T08:40:54.354520,30,40.12,5
91052812,2024-02-02T07:07:56.908745,9,34.74,2
91058397,2024-02-01T20:15:42.197484,27,39.16,3
91065101,2024-02-06T18:39:47.090960,22,8.56,1
91079021,2024-02-09T02:32:24.713907,11,1.51,1
91092933,2024-02-05T22:37:21.261680,11,23.53,2
91095425,2024-02-08T20:09:10.110104,15,10.76,2
91097297,2024-02-08T03:54:32.500716,24,92.27,5
91109214,2024-02-01T08:12:43.755495,10,11.39,2
91110473,2024-02-01T10:05:33.788541,20,5.74,2
91112997,2024-02-10T12:16:06.494467,3,37.10,1
91125528,2024-02-02T06:46:41.549330,13,25.16,1
91137510,2024-02-09T16:20:52.492836,24,45.44,5
91150332,2024-02-01T19:36:58.248895,10,51.89,2
91154226,2024-02-01T21:16:21.527123,9,33.49,2
91156036,2024-02-01T01:27:55.855320,14,31.30,3
91171789,2024-02-02T18:55:47.800124,23,67.33,4
91192822,2024-02-09T08:38:27.714094,20,43.13,2
91206496,2024-02-01T19:34:37.813171,10,46.68,4
91207162,2024-02-09T06:10:35.705451,13,46.33,3
91238097,2024-02-09T23:56:28.879589,29,12.27,1
91241837,2024-02-09T06:29:09.339436,6,68.95,4
91243528,2024-02-01T17:26:47.155104,1,108.31,4
91249862,2024-02-06T05:55:19.017044,24,18.86,1
91259215,2024-02-10T15:32:11.042079,7,34.46,4
91271582,2024-02-10T01:02:58.996990,15,24.17,4
91281032,2024-02-01T11:18:10.929361,30,129.58,5
91288171,2024-02-09T04:58:53.395459,15,87.21,4
91294349,2024-02-09T16:01:54.809603,29,36.13,5
91294888,2024-02-01T15:42:41.942237,8,7.42,1
91296208,2024-02-08T01:09:44.031679,29,19.90,1
91306829,2024-02-01T21:00:34.242501,29,22.02,2
91327394,2024-02-08T02:42:01.363540,7,17.45,2
91334151,2024-02-09T06:02:45.199368,8,83.17,4
91341554,2024-02-09T09:20:42.020258,11,37.34,2
91360070,2024-02-06T13:32:31.569834,17,4.69,1
91385167,2024-02-01T09:05:57.611506,8,2.04,1
91406914,2024-02-02T10:25:12.224443,3,40.99,3
91423230,2024-02-08T23:47:46.973994,19,7.26,1
91437279,2024-02-08T23:52:37.279262,11,109.36,5
91475091,2024-02-01T23:29:58.522607,16,126.82,5
91476371,2024-02-09T20:36:05.604043,20,55.15,3
91482660,2024-02-02T12:46:41.911618,8,20.23,2
91484213,2024-02-06T08:46:05.975253,18,60.59,3
91493629,2024-02-01T16:04:36.796380,25,28.04,2
91495920,2024-02-10T09:25:33.958948,5,28.94,2
91506700,2024-02-09T05:21:20.289235,26,109.19,5
91515822,2024-02-06T15:35:50.281529,1,53.00,4
91534220,2024-02-09T13:25:16.545157,26,145.07,5
91547067,2024-02-10T08:19:23.042444,29,44.37,5
91570313,2024-02-06T13:56:17.942946,22,27.31,3
91570966,2024-02-02T00:58:56.741482,21,72.74,5
91592689,2024-02-02T06:46:40.595764,5,34.53,2
91606024,2024-02-04T02:29:41.494383,19,79.92,4
91614839,2024-02-08T18:05:28.434406,12,28.91,2
91635618,2024-02-06T03:01:15.100317,29,39.27,3
91650447,2024-02-08T23:11:42.443151,5,25.14,1
91670135,2024-02-10T00:39:36.798171,3,25.19,3
91671200,2024-02-08T12:17:26.715278,16,52.51,4
91690358,2024-02-05T02:07:02.536272,13,8.05,2
91707568,2024-02-10T10:19:52.119805,28,31.98,2
91715545,2024-02-08T08:23:15.814207,8,97.38,4
91766892,2024-02-10T21:31:24.467282,12,15.45,1
91769708,2024-02-05T20:25:49.931950,7,47.25,3
91773218,2024-02-10T09:55:57.396577,18,47.28,4
91800736,2024-02-08T01:19:14.209054,20,31.45,1
91836043,2024-02-09T11:33:55.140277,24,34.30,2
91839659,2024-02-06T18:36:44.080200,11,67.35,4
91840075,2024-02-09T07:12:04.707924,16,42.43,2
91848203,2024-02-05T05:03:42.046568,8,51.91,5
91868887,2024-02-02T20:00:42.564373,29,34.24,1
91874784,2024-02-03T19:20:25.522257,23,15.32,2
91878796,2024-02-02T15:19:51.960634,29,46.57,2
91879796,2024-02-09T21:40:57.936385,22,36.10,3
91880574,2024-02-08T03:34:04.539939,10,11.94,1
91911636,2024-02-04T17:57:56.380829,10,17.48,1
91917413,2024-02-08T13:37:31.276496,17,21.04,2
91919732,2024-02-08T00:17:15.991829,27,44.10,4
91921446,2024-02-10T05:07:05.550005,30,56.44,4
91930987,2024-02-09T19:47:13.809970,6,33.20,4
91958168,2024-02-06T16:17:46.497850,25,75.48,3
91962922,2024-02-09T13:50:29.327332,20,41.36,4
91963367,2024-02-09T16:02:18.389637,4,36.05,3
92010987,2024-02-09T17:01:42.664888,24,10.14,2
92023028,2024-02-06T03:44:09.154359,8,128.39,4
92042673,2024-02-05T21:37:48.605819,17,109.82,5
92060275,2024-02-08T07:48:18.390140,24,7.92,1
92064855,2024-02-10T01:40:00.104207,25,57.22,3
92084734,2024-02-01T20:32:12.586190,9,58.12,3
92088178,2024-02-05T18:34:05.916711,25,11.58,2
92090368,2024-02-10T13:19:36.431561,7,22.14,2
92090556,2024-02-09T09:53:28.165520,9,35.59,3
92093444,2024-02-02T05:13:46.574442,23,71.28,5
92149323,2024-02-01T22:21:27.161096,3,5.94,1
92162944,2024-02-05T17:37:22.391082,22,42.74,3
92184664,2024-02-02T08:31:29.318916,3,13.02,1
92215022,2024-02-05T03:03:41.245013,24,20.74,3
92228057,2024-02-01T09:33:19.330835,2,82.21,5
92254114,2024-02-08T03:47:29.026954,19,16.30,3
92263488,2024-02-04T21:40:23.787195,24,12.58,1
92270278,2024-02-09T04:11:27.609163,19,73.03,4
92289035,2024-02-10T04:08:03.630142,4,25.30,3
92312589,2024-02-03T03:17:42.928126,18,15.08,1
92314722,2024-02-09T07:10:42.636323,8,57.28,2
92327346,2024-02-10T09:11:45.620478,10,43.37,3
92335791,2024-02-06T16:42:03.547427,8,8.95,1
92348781,2024-02-09T01:23:38.753563,8,7.56,2
92357566,2024-02-01T07:06:10.817744,2,4.72,1
92383302,2024-02-06T05:14:52.826003,24,62.76,3
92385767,2024-02-08T21:50:27.154956,12,14.48,1
92422519,2024-02-10T17:34:46.648029,18,35.56,3
92428592,2024-02-09T03:04:05.677280,2,7.16,1
92433176,2024-02-01T02:27:59.468863,14,32.55,1
92441353,2024-02-01T20:04:12.387352,12,22.60,1
92460679,2024-02-04T01:39:55.364042,14,23.03,2
92464303,2024-02-01T05:42:49.829743,4,76.03,4
92465363,2024-02-08T07:53:00.064498,9,82.27,5
92504537,2024-02-05T05:29:33.780514,16,68.79,4
92525991,2024-02-04T02:57:11.289965,30,28.17,4
92526201,2024-02-10T22:23:41.564964,16,39.02,4
92536320,2024-02-09T04:26:57.292718,23,51.54,3
92538517,2024-02-10T01:46:59.393132,4,6.12,1
92538943,2024-02-08T23:53:10.336472,26,9.37,1
92560490,2024-02-09T00:48:07.580234,25,35.03,3
92563862,2024-02-08T11:51:39.277675,8,3.08,1
92567152,2024-02-06T07:43:22.135701,19,31.21,3
92568331,2024-02-06T17:35:15.948298,29,4.72,1
92587299,2024-02-04T19:09:02.333360,12,92.05,3
92595754,2024-02-02T01:09:10.819958,25,40.91,3
92595972,2024-02-01T10:04:25.137269,3,24.89,2
92650525,2024-02-09T18:02:49.487166,7,18.91,2
92662866,2024-02-02T09:49:17.446063,4,10.80,2
92687940,2024-02-06T15:45:27.372927,27,63.08,5
92715106,2024-02-01T17:01:16.102852,22,6.16,1
92716790,2024-02-08T05:39:30.818097,28,65.81,3
92725624,2024-02-08T14:33:51.230755,4,82.04,3
92732369,2024-02-08T03:34:40.825217,25,25.16,1
92785625,2024-02-02T12:14:46.925811,20,1.51,1
92795101,2024-02-04T02:32:46.709054,13,34.78,2
92806650,2024-02-10T10:00:12.442778,24,64.26,4
92807190,2024-02-10T20:16:25.444567,17,38.00,4
92813911,2024-02-01T21:44:13.535686,19,48.88,5
92831901,2024-02-10T03:32:02.477219,14,86.07,5
92856560,2024-02-06T07:04:58.291423,18,8.70,2
92867037,2024-02-01T19:11:22.481225,7,47.71,3
92877401,2024-02-02T05:59:28.959993,25,53.95,3
92878156,2024-02-05T21:38:54.545486,18,54.68,4
92879068,2024-02-01T06:52:45.751059,8,98.02,4
92882242,2024-02-03T03:09:22.052233,14,1.02,1
92886268,2024-02-06T09:08:50.031557,6,3.09,1
92898648,2024-02-09T18:06:26.655023,20,36.64,1
92936960,2024-02-01T01:41:04.983036,6,6.66,2
92943154,2024-02-09T09:28:38.355786,23,1.53,1
92943541,2024-02-02T20:52:04.572834,3,53.38,3
92947550,2024-02-03T15:33:50.326563,22,43.23,4
92977090,2024-02-05T14:54:16.387720,14,2.04,1
92986493,2024-02-05T19:52:50.915811,17,41.45,3
92994649,2024-02-04T06:50:21.520932,5,84.45,5
92995813,2024-02-06T23:24:49.953907,16,17.91,3
92996886,2024-02-02T15:07:39.198047,7,101.37,4
93011321,2024-02-04T02:19:09.377635,16,79.73,5
93016551,2024-02-09T08:39:00.493818,16,56.19,5
93023107,2024-02-08T18:54:56.376978,23,47.39,2
93036877,2024-02-10T09:01:30.217411,15,12.35,3
93048102,2024-02-09T14:26:28.960241,13,26.39,4
93048267,2024-02-06T22:30:46.025311,26,18.99,1
93054654,2024-02-08T20:41:00.469696,17,8.56,1
93059811,2024-02-10T02:52:41.572033,22,55.80,4
93090866,2024-02-02T05:11:01.573966,29,58.04,4
93117195,2024-02-08T11:09:48.702354,1,30.11,4
93122632,2024-02-01T02:44:59.496923,7,41.62,4
93143997,2024-02-05T02:25:50.447434,29,38.96,3
93148522,2024-02-06T18:21:06.548270,10,82.72,5
93148645,2024-02-01T00:02:37.778132,26,40.93,3
93164105,2024-02-06T08:03:15.843856,12,36.41,2
93179180,2024-02-02T02:40:57.225460,4,80.67,5
93201179,2024-02-08T07:18:10.134820,6,30.82,3
93205578,2024-02-10T01:54:05.418392,4,9.27,1
93240140,2024-02-04T00:40:56.377508,12,28.25,1
93240824,2024-02-02T08:03:53.375234,28,107.37,4
93254791,2024-02-09T09:45:17.027381,29,110.05,5
93255019,2024-02-06T06:07:03.966280,10,30.16,1
93269423,2024-02-02T08:24:32.421552,30,75.22,3
93282822,2024-02-03T09:48:50.932061,23,69.85,5
93285665,2024-02-02T14:19:29.153828,20,6.29,1
93321587,2024-02-05T01:09:24.345192,12,64.27,5
93328376,2024-02-05T06:33:02.806634,7,33.29,4
93340451,2024-02-04T08:55:23.657995,30,65.69,4
93351495,2024-02-03T16:54:02.167691,26,31.65,1
93358409,2024-02-03T22:49:04.177720,19,34.73,3
93366824,2024-02-08T14:42:39.700055,20,44.20,2
93373552,2024-02-08T19:17:33.186298,27,56.38,2
93405352,2024-02-04T11:25:08.119126,27,68.83,5
93460448,2024-02-08T12:32:51.265199,22,17.46,2
93465853,2024-02-02T20:26:20.017336,23,66.11,4
93470602,2024-02-06T01:57:52.988315,10,86.72,5
93470993,2024-02-01T06:58:10.101126,11,20.44,3
93480911,2024-02-09T12:36:46.544194,2,20.73,2
93487150,2024-02-08T12:42:48.336547,25,82.04,4
93487779,2024-02-05T11:17:33.786298,22,48.99,4
93506080,2024-02-05T20:26:12.351200,7,98.67,3
93515468,2024-02-09T13:04:43.718035,14,26.24,1
93523353,2024-02-08T18:16:01.820334,20,36.31,4
93530162,2024-02-06T17:26:59.215027,14,16.61,2
93536759,2024-02-02T23:16:05.097590,11,41.65,4
93545302,2024-02-08T05:02:16.427598,7,66.01,3
93555560,2024-02-08T12:05:16.633690,13,56.47,4
93564695,2024-02-08T06:08:00.106748,9,71.00,2
93580107,2024-02-01T22:09:14.645985,30,25.32,1
93581003,2024-02-10T19:18:55.615380,14,62.03,3
93613058,2024-02-10T07:13:55.576840,25,78.55,5
93631626,2024-02-06T09:36:32.910228,7,19.35,2
93637833,2024-02-02T03:31:13.573966,19,128.89,5
93638793,2024-02-09T02:55:41.767287,22,35.66,3
93652816,2024-02-07T10:54:46.043213,5,28.59,2
93661608,2024-02-02T15:24:56.506816,17,10.86,1
93665364,2024-02-03T18:56:36.293130,25,14.55,2
93682283,2024-02-08T10:12:21.643705,24,50.89,4
93688384,2024-02-08T20:48:00.399847,17,95.39,5
93690711,2024-02-08T07:14:55.658905,20,100.04,5
93699836,2024-02-06T02:54:39.424161,7,80.11,5
93745773,2024-02-10T12:21:32.021998,28,59.22,3
93746706,2024-02-10T17:22:27.357137,3,69.17,4
93749953,2024-02-09T12:04:00.630522,25,64.48,3
93755833,2024-02-08T16:39:12.087769,13,29.80,2
93764834,2024-02-02T07:13:51.616078,4,23.44,4
93777442,2024-02-03T10:59:12.445338,1,11.30,1
93784988,2024-02-01T22:27:07.736627,17,44.93,4
93786198,2024-02-10T12:30:43.308461,2,19.35,5
93798753,2024-02-03T01:34:06.327951,17,57.69,5
93801520,2024-02-10T22:39:49.017088,20,18.15,2
93807320,2024-02-02T00:46:07.556237,3,63.68,4
93812942,2024-02-05T18:08:57.833234,14,83.19,5
93832274,2024-02-06T17:06:17.449898,28,59.19,5
93855892,2024-02-02T13:11:15.348080,30,28.90,1
93861813,2024-02-08T13:51:42.102443,22,115.46,5
93869611,2024-02-06T22:35:18.591786,19,63.30,4
93873273,2024-02-01T17:16:16.998148,9,49.63,4
93889608,2024-02-08T05:47:02.843673,19,75.65,4
93896178,2024-02-06T14:11:44.879418,6,96.26,4
93897497,2024-02-09T05:15:25.411768,16,32.72,2
93909291,2024-02-05T05:42:43.804630,15,60.79,4
93911349,2024-02-09T03:57:54.843481,12,89.01,4
93913288,2024-02-10T12:52:27.672470,14,0.00,1
93914554,2024-02-08T19:03:18.259046,19,17.40,2
93915967,2024-02-03T10:52:30.569589,20,84.57,2
93921938,2024-02-06T03:00:09.440566,25,77.72,4
93926601,2024-02-02T08:59:45.830605,23,36.51,3
93932267,2024-02-02T22:34:24.583125,25,68.95,4
93932395,2024-02-04T17:45:03.245651,29,53.20,4
93938991,2024-02-01T22:04:08.323877,2,30.39,4
93945077,2024-02-06T05:47:57.500729,16,60.61,4
93950297,2024-02-03T06:07:54.618223,24,98.32,5
93964257,2024-02-09T04:42:16.293608,5,1.53,1
94002196,2024-02-01T11:33:34.788925,7,11.25,1
94027741,2024-02-09T08:24:51.981152,1,17.90,2
94033395,2024-02-08T20:57:21.631079,19,62.37,4
94054817,2024-02-06T13:58:50.043893,11,38.43,3
94063795,2024-02-02T10:30:32.521326,5,47.87,5
94071923,2024-02-05T17:46:10.178426,4,90.04,5
94075625,2024-02-02T23:43:07.178739,11,132.55,5
94083366,2024-02-06T07:37:57.961009,8,27.64,2
94086591,2024-02-10T19:49:32.217745,27,27.23,4
94096528,2024-02-10T19:36:05.413514,27,62.50,3
94107034,2024-02-02T09:31:16.953958,7,64.28,5
94111296,2024-02-09T00:43:11.353606,18,38.34,3
94113565,2024-02-01T05:03:38.626956,14,102.69,4
94116040,2024-02-04T18:39:48.959199,25,33.56,3
94137117,2024-02-04T05:02:48.564416,9,6.16,1
94150785,2024-02-05T16:18:00.319125,11,67.36,4
94151502,2024-02-09T03:48:14.182801,22,49.95,4
94160663,2024-02-09T14:33:48.690147,27,52.26,2
94165239,2024-02-01T21:02:03.931310,20,74.21,5
94184519,2024-02-02T09:03:14.362424,5,60.62,3
94201364,2024-02-09T20:22:58.528238,16,9.74,1
94202643,2024-02-06T03:30:18.757436,17,39.65,4
94208998,2024-02-02T07:51:33.331525,1,66.44,5
94228422,2024-02-06T16:48:56.685574,10,22.02,2
94228531,2024-02-08T10:44:24.781704,2,62.31,4
94237288,2024-02-09T17:40:45.888419,21,85.35,4
94250532,2024-02-10T12:39:44.135904,23,115.49,4
94251846,2024-02-06T13:26:33.398958,4,31.80,3
94260224,2024-02-10T22:47:10.614983,2,21.23,3
94270697,2024-02-01T02:40:12.755267,5,36.54,2
94295100,2024-02-01T16:50:34.377154,27,28.24,2
94302816,2024-02-06T02:51:00.357142,28,75.50,4
94316389,2024-02-04T20:50:49.731004,22,39.08,3
94317283,2024-02-09T15:17:47.034671,25,57.03,3
94322285,2024-02-06T09:19:57.672117,19,25.16,1
94323620,2024-02-10T12:29:33.676091,30,44.82,2
94326080,2024-02-03T06:27:43.087556,24,53.56,3
94328776,2024-02-06T15:58:29.563425,16,102.70,4
94334344,2024-02-01T21:23:35.883186,20,3.29,1
94370563,2024-02-02T21:13:14.752293,19,72.87,4
94376494,2024-02-09T16:13:11.168672,13,7.42,1
94381722,2024-02-06T07:14:12.889421,28,67.83,4
94384299,2024-02-09T11:41:08.710434,15,32.30,4
94393966,2024-02-04T12:33:10.832538,11,37.69,3
94397431,2024-02-06T22:33:40.954665,12,38.50,5
94403855,2024-02-10T14:19:12.058763,22,74.77,4
94433819,2024-02-04T13:09:46.437088,24,27.70,4
94439696,2024-02-04T19:10:38.372972,26,29.73,3
94447165,2024-02-08T11:27:24.773750,9,38.43,3
94455528,2024-02-01T06:50:31.981990,23,48.26,3
94468446,2024-02-06T16:41:59.462415,30,62.65,2
94482713,2024-02-06T06:06:16.343183,10,91.48,4
94508258,2024-02-08T20:28:35.361026,14,4.21,1
94514239,2024-02-08T12:22:53.640630,10,83.73,4
94514548,2024-02-02T02:20:38.643214,17,56.25,4
94546084,2024-02-06T02:19:27.862365,25,1.54,1
94550105,2024-02-10T09:27:43.584261,30,111.42,3
94553637,2024-02-03T11:25:47.310696,17,81.26,4
94566144,2024-02-06T11:47:15.878733,24,51.46,2
94566843,2024-02-04T08:25:07.952778,17,10.86,1
94573472,2024-02-06T00:21:50.234828,24,63.59,3
94579440,2024-02-09T22:32:08.799138,13,24.35,1
94581530,2024-02-08T15:24:08.837334,12,107.17,5
94605694,2024-02-01T14:58:52.783680,12,40.20,2
94609680,2024-02-09T22:38:47.255608,24,34.78,4
94612795,2024-02-09T15:49:15.494779,26,19.97,2
94628529,2024-02-01T11:00:02.190445,24,50.13,3
94641797,2024-02-06T11:25:42.698269,25,9.37,1
94648698,2024-02-01T17:16:16.415851,11,125.15,4
94659888,2024-02-10T23:43:29.218379,26,81.47,4
94661996,2024-02-08T15:55:01.405101,30,83.90,4
94663016,2024-02-02T21:46:42.306900,26,98.72,4
94673522,2024-02-01T13:04:13.209502,26,40.70,3
94675137,2024-02-09T21:01:22.371768,1,49.74,2
94683102,2024-02-06T12:39:32.595240,13,62.56,2
94692475,2024-02-09T22:11:51.092314,27,18.69,4
94701005,2024-02-03T03:32:46.544200,21,53.93,2
94719228,2024-02-01T22:28:43.915289,2,65.28,2
94729076,2024-02-09T16:57:58.195382,18,38.07,3
94734376,2024-02-09T20:26:24.897951,19,62.35,5
94747522,2024-02-02T03:24:58.890219,27,20.30,2
94772971,2024-02-04T17:25:59.852329,13,32.06,2
94774944,2024-02-01T22:07:57.524027,7,13.93,2
94777913,2024-02-09T21:06:56.120393,22,56.58,4
94787026,2024-02-06T17:52:41.322446,19,91.19,3
94790430,2024-02-02T09:02:46.427738,10,61.00,2
94796369,2024-02-06T03:03:28.275442,20,53.60,4
94796626,2024-02-06T00:54:01.093789,25,37.30,3
94812154,2024-02-01T14:15:12.477032,14,28.30,3
94824771,2024-02-06T16:35:45.845313,16,16.84,1
94826710,2024-02-09T14:25:13.277073,4,45.80,1
94835365,2024-02-10T17:49:55.531641,15,19.74,2
94837585,2024-02-02T09:59:58.036360,9,31.65,1
94841169,2024-02-06T16:52:24.919625,27,119.12,5
94849030,2024-02-08T04:08:21.278243,10,14.49,3
94853089,2024-02-01T17:47:48.028559,15,20.63,2
94881314,2024-02-09T00:41:12.880362,6,49.23,3
94910126,2024-02-08T11:04:38.743918,9,1.79,1
94922108,2024-02-09T03:12:25.600350,6,42.62,5
94925698,2024-02-01T17:34:45.688598,1,63.59,4
94926700,2024-02-09T17:05:18.607635,27,58.04,2
94928817,2024-02-09T05:40:55.498039,9,68.06,5
94929412,2024-02-04T06:25:54.677339,20,44.76,4
94938878,2024-02-06T17:59:35.582036,21,69.16,3
94942562,2024-02-02T21:27:56.754363,16,32.72,4
94945010,2024-02-02T18:13:39.321333,1,43.42,2
94961413,2024-02-09T18:48:08.701632,12,14.52,1
94966602,2024-02-10T22:40:34.294284,11,69.65,5
94972312,2024-02-06T23:23:05.231851,1,6.12,1
94977601,2024-02-02T07:40:11.455004,14,75.50,4
94981124,2024-02-09T09:46:33.528607,28,36.64,1
94982876,2024-02-04T01:44:44.909243,26,33.56,3
95002414,2024-02-04T03:30:53.500175,21,17.06,4
95006660,2024-02-10T02:07:11.499037,16,11.56,1
95018414,2024-02-04T10:33:09.149854,17,34.27,2
95026259,2024-02-06T01:41:26.712860,9,45.59,2
95029574,2024-02-10T21:54:41.688415,25,86.86,4
95029979,2024-02-10T02:59:51.307715,9,22.23,1
95037160,2024-02-03T12:52:22.705877,28,41.47,2
95048899,2024-02-10T05:01:15.763785,18,24.48,2
95051172,2024-02-10T08:37:56.927467,18,1.54,1
95086731,2024-02-06T08:49:30.916971,28,34.60,2
95109587,2024-02-01T01:13:20.001198,21,41.79,3
95133417,2024-02-01T08:39:07.326759,23,45.80,1
95137645,2024-02-08T00:34:50.936775,3,37.10,1
95140938,2024-02-03T21:47:31.724286,19,148.67,5
95151810,2024-02-08T04:49:22.665793,15,57.68,5
95174388,2024-02-01T10:12:04.389428,9,76.45,5
95179917,2024-02-01T10:47:29.437335,21,28.29,1
95207643,2024-02-06T05:05:25.191981,9,58.97,4
95208894,2024-02-08T02:46:14.182363,27,28.50,3
95212001,2024-02-08T05:24:22.651408,21,62.63,4
95225315,2024-02-09T05:05:39.938316,25,73.99,3
95251554,2024-02-10T14:16:21.063000,28,50.08,3
95251557,2024-02-01T10:29:07.500442,26,68.16,3
95288860,2024-02-04T02:52:45.929554,23,9.16,1
95290637,2024-02-02T00:45:08.180721,28,122.30,5
95297496,2024-02-04T01:59:56.910388,1,52.66,4
95298186,2024-02-03T03:39:16.197120,30,31.64,4
95306213,2024-02-06T01:24:11.567258,14,48.13,4
95307856,2024-02-10T17:02:51.793374,5,93.75,4
95312991,2024-02-06T02:13:55.541884,23,84.60,5
