order_id,customer_id,order_date,order_total,num_items
79855709,26,2024-02-01,49.68,5
79858388,4,2024-02-08,113.03,5
79858557,23,2024-02-01,42.95,4
79871533,24,2024-02-04,31.39,3
79876761,23,2024-02-09,118.99,5
79881246,20,2024-02-08,59.02,2
79892936,22,2024-02-01,51.54,2
79919367,27,2024-02-02,61.29,5
79924108,2,2024-02-06,1.54,1
79930039,26,2024-02-08,4.21,1
79940734,30,2024-02-04,71.79,3
79950507,18,2024-02-03,58.67,2
79973415,29,2024-02-06,27.36,2
79984886,9,2024-02-01,9.16,1
79988290,6,2024-02-01,14.39,2
79989093,29,2024-02-09,27.48,1
79995190,9,2024-02-03,88.33,5
80004130,12,2024-02-01,17.31,2
80022967,8,2024-02-08,26.78,2
80027944,29,2024-02-09,25.95,2
80053205,5,2024-02-08,14.61,1
80060287,22,2024-02-09,57.39,3
80074349,14,2024-02-08,23.45,1
80085760,13,2024-02-05,4.21,1
80088225,6,2024-02-06,53.71,5
80096033,9,2024-02-09,12.27,1
80111783,17,2024-02-08,26.68,3
80130411,6,2024-02-06,71.84,4
80135705,8,2024-02-10,68.55,4
80152574,2,2024-02-02,36.09,5
80156406,16,2024-02-05,29.64,1
80156838,5,2024-02-02,37.59,3
80174656,4,2024-02-05,3.97,1
80185753,25,2024-02-08,35.74,4
80186609,29,2024-02-04,85.37,5
80212983,27,2024-02-01,112.43,5
80221971,21,2024-02-02,56.06,4
80234730,11,2024-02-05,44.77,3
80253831,25,2024-02-06,16.45,1
80265140,9,2024-02-09,18.15,1
80276154,6,2024-02-01,15.08,1
80276624,30,2024-02-07,51.23,3
80286091,21,2024-02-10,52.45,3
80289085,8,2024-02-01,59.51,5
80290863,29,2024-02-05,44.44,4
80303530,6,2024-02-05,74.06,4
80316189,8,2024-02-09,61.31,3
80324922,21,2024-02-02,37.86,3
80332056,14,2024-02-10,64.70,4
80349214,14,2024-02-10,88.74,4
80351054,15,2024-02-02,7.41,1
80365142,22,2024-02-06,75.45,5
80372538,17,2024-02-08,17.16,2
80380035,11,2024-02-01,18.32,1
80380278,7,2024-02-09,56.77,5
80389554,30,2024-02-09,82.18,3
80406271,19,2024-02-08,32.60,2
80413757,4,2024-02-01,29.68,1
80456968,2,2024-02-06,134.82,4
80462692,10,2024-02-01,91.14,4
80465615,22,2024-02-08,16.84,1
80465779,3,2024-02-10,24.05,2
80466272,7,2024-02-08,22.30,3
80495403,1,2024-02-02,5.37,1
80525315,29,2024-02-10,62.40,4
80525876,20,2024-02-04,46.96,2
80548924,5,2024-02-05,98.95,5
80555150,28,2024-02-08,89.12,4
80559100,30,2024-02-06,58.39,3
80560910,10,2024-02-09,0.00,0
80569190,22,2024-02-06,26.78,4
80577094,15,2024-02-10,17.12,1
80593431,23,2024-02-04,54.87,4
80595640,3,2024-02-05,31.65,1
80640619,17,2024-02-06,66.33,5
80645249,3,2024-02-09,11.62,2
80647534,29,2024-02-01,6.16,1
80647668,3,2024-02-02,13.59,2
80653052,10,2024-02-02,24.36,2
80654224,18,2024-02-08,82.32,3
80665463,29,2024-02-01,73.45,4
80676947,18,2024-02-01,7.65,1
80682189,11,2024-02-08,21.96,2
80715604,6,2024-02-09,16.87,3
80721539,24,2024-02-08,3.02,1
80725377,28,2024-02-02,17.70,2
80728046,24,2024-02-09,55.39,4
80729890,18,2024-02-06,71.78,4
80745233,22,2024-02-01,41.00,3
80749838,1,2024-02-06,0.00,0
80751811,26,2024-02-09,57.56,3
80754322,22,2024-02-02,28.10,2
80757191,18,2024-02-02,65.67,4
80760336,22,2024-02-10,30.93,2
80766351,22,2024-02-06,48.58,4
80772349,19,2024-02-02,59.81,4
80777324,29,2024-02-02,33.38,3
80785231,23,2024-02-08,25.19,2
80805797,16,2024-02-01,9.38,1
80812409,22,2024-02-08,33.62,4
80818002,28,2024-02-08,24.35,1
80820567,14,2024-02-01,81.27,5
80833157,27,2024-02-06,71.35,5
80843938,29,2024-02-10,22.60,1
80844233,9,2024-02-08,17.14,2
80856143,14,2024-02-03,53.63,3
80866102,17,2024-02-08,0.00,0
80870046,26,2024-02-09,1.54,1
80874394,20,2024-02-02,85.37,3
80885183,6,2024-02-06,41.16,3
80903113,24,2024-02-04,19.90,1
80907132,28,2024-02-09,78.62,4
80920806,11,2024-02-08,49.91,3
80935793,20,2024-02-10,37.12,3
80938327,23,2024-02-05,51.38,3
80939552,20,2024-02-08,115.74,5
80943145,2,2024-02-06,28.23,2
80957769,27,2024-02-02,52.93,4
80969712,16,2024-02-03,1.51,1
80971057,1,2024-02-08,6.29,1
80978285,10,2024-02-02,45.69,5
80995048,26,2024-02-05,25.10,3
81000902,16,2024-02-09,84.69,4
81013865,23,2024-02-04,39.11,4
81033394,13,2024-02-06,8.18,1
81034054,11,2024-02-09,10.86,1
81043044,1,2024-02-09,9.37,1
81043993,13,2024-02-10,36.18,2
81054420,12,2024-02-02,72.86,3
81060711,18,2024-02-08,0.00,0
81072541,7,2024-02-02,48.60,2
81074330,5,2024-02-09,98.84,5
81083143,17,2024-02-02,12.58,1
81088370,25,2024-02-09,25.37,3
81090102,3,2024-02-01,34.91,4
81094557,4,2024-02-09,82.55,5
81100840,9,2024-02-08,49.99,5
81130642,15,2024-02-08,12.27,1
81144054,2,2024-02-10,3.08,1
81164465,10,2024-02-10,13.12,1
81184626,27,2024-02-06,19.85,1
81187180,5,2024-02-01,11.90,3
81209816,18,2024-02-09,17.34,1
81216103,17,2024-02-02,82.44,5
81230099,23,2024-02-09,12.41,2
81230877,30,2024-02-10,61.84,5
81235994,7,2024-02-01,109.38,5
81236330,1,2024-02-06,54.53,3
81261728,29,2024-02-04,9.27,1
81271169,28,2024-02-06,0.00,0
81272268,22,2024-02-04,22.68,2
81301870,14,2024-02-04,36.50,4
81303649,15,2024-02-03,12.62,2
81340298,17,2024-02-06,33.28,2
81356020,1,2024-02-04,23.01,3
81364584,3,2024-02-03,102.00,4
81368336,15,2024-02-01,30.61,3
81374558,19,2024-02-08,17.48,1
81380393,8,2024-02-08,84.42,5
81399537,24,2024-02-04,38.63,2
81420660,18,2024-02-02,84.15,4
81432029,19,2024-02-02,95.43,3
81435750,12,2024-02-01,28.25,1
81442637,5,2024-02-02,43.17,3
81447922,13,2024-02-06,63.18,2
81479434,1,2024-02-08,1.54,1
81501650,20,2024-02-04,106.93,5
81504351,8,2024-02-08,11.94,1
81520964,12,2024-02-08,34.95,4
81522003,13,2024-02-06,68.68,4
81522614,30,2024-02-09,30.35,2
81572819,13,2024-02-08,102.05,5
81593715,1,2024-02-09,4.87,1
81594269,30,2024-02-05,8.56,1
81598449,5,2024-02-06,24.62,2
81601336,5,2024-02-08,40.15,3
81608082,26,2024-02-09,32.80,2
81618187,19,2024-02-09,43.34,4
81618364,15,2024-02-02,75.56,4
81630539,5,2024-02-05,60.18,3
81632547,30,2024-02-01,51.08,5
81649665,11,2024-02-06,9.74,1
81659902,27,2024-02-04,57.51,3
81669617,11,2024-02-10,25.75,2
81674205,28,2024-02-01,34.50,3
81677240,4,2024-02-10,37.72,1
81695665,2,2024-02-01,37.99,4
81714183,19,2024-02-01,36.00,2
81726063,10,2024-02-01,86.04,4
81730956,13,2024-02-02,33.48,2
81734381,16,2024-02-09,7.55,1
81734426,23,2024-02-02,63.00,3
81736773,20,2024-02-06,22.39,3
81740083,17,2024-02-08,55.52,3
81759177,7,2024-02-06,20.66,2
81761666,26,2024-02-03,130.34,5
81779313,25,2024-02-06,53.38,3
81784805,13,2024-02-09,6.75,1
81784884,5,2024-02-01,53.54,4
81787667,7,2024-02-10,25.55,2
81808772,30,2024-02-02,22.23,1
81809632,15,2024-02-05,51.13,5
81812096,19,2024-02-08,1.79,1
81864332,16,2024-02-03,11.47,2
81867154,30,2024-02-10,96.84,4
81880037,18,2024-02-04,6.04,1
81882218,9,2024-02-04,55.20,3
81892097,19,2024-02-08,40.63,3
81905834,25,2024-02-10,16.70,2
81915366,19,2024-02-10,95.81,4
81919915,25,2024-02-05,34.39,3
81922020,21,2024-02-08,18.76,1
81932366,11,2024-02-08,80.98,5
81934682,4,2024-02-04,84.90,5
81941145,23,2024-02-09,7.54,1
81946714,5,2024-02-01,39.12,4
81950409,1,2024-02-03,75.32,5
81956485,21,2024-02-02,19.81,2
81969457,30,2024-02-02,31.79,3
81973856,6,2024-02-06,62.03,5
81974627,20,2024-02-02,50.68,5
81997074,13,2024-02-01,47.15,1
82012669,30,2024-02-10,37.44,3
82020956,7,2024-02-09,55.70,4
82021964,7,2024-02-06,47.57,4
82029528,19,2024-02-02,64.45,4
82045913,30,2024-02-02,18.74,1
82058477,25,2024-02-06,31.00,3
82064739,26,2024-02-06,100.90,5
82066162,27,2024-02-01,18.74,1
82066955,4,2024-02-06,23.45,1
82081561,21,2024-02-03,24.19,2
82087580,14,2024-02-06,59.55,3
82089464,29,2024-02-01,33.85,4
82089623,14,2024-02-01,81.96,5
82090617,30,2024-02-02,33.88,4
82102349,18,2024-02-09,66.17,4
82110657,25,2024-02-02,0.00,0
82112137,24,2024-02-06,68.53,4
82114543,16,2024-02-02,77.80,4
82120787,20,2024-02-01,42.55,3
82121796,25,2024-02-09,16.45,1
82124272,1,2024-02-02,41.12,2
82127349,29,2024-02-10,38.05,3
82128041,30,2024-02-09,73.20,4
82134015,29,2024-02-09,34.82,3
82166216,18,2024-02-10,17.34,1
82175324,18,2024-02-02,3.98,1
82176230,1,2024-02-01,38.13,3
82206192,8,2024-02-01,44.70,3
82212030,26,2024-02-08,62.52,5
82212444,29,2024-02-05,59.88,3
82216301,28,2024-02-06,42.08,2
82245248,19,2024-02-09,33.50,2
82245525,2,2024-02-01,100.06,5
82283301,9,2024-02-10,40.66,4
82284299,3,2024-02-09,79.24,4
82293714,12,2024-02-01,20.20,3
82297810,23,2024-02-02,44.14,3
82317886,20,2024-02-04,22.22,2
82320641,3,2024-02-04,25.68,2
82340365,16,2024-02-10,74.37,3
82343226,5,2024-02-10,65.14,5
82356823,20,2024-02-05,38.42,4
82359639,15,2024-02-01,59.06,2
82364020,11,2024-02-01,44.43,3
82371005,1,2024-02-01,54.63,3
82380556,20,2024-02-03,64.23,3
82392798,13,2024-02-08,29.35,3
82406007,23,2024-02-10,50.40,3
82408978,16,2024-02-08,15.68,2
82413680,28,2024-02-03,42.05,5
82422173,22,2024-02-02,34.86,3
82436025,20,2024-02-06,18.76,1
82447818,13,2024-02-06,40.30,3
82454425,30,2024-02-06,11.94,1
82463941,30,2024-02-06,96.97,5
82466602,16,2024-02-06,21.05,1
82484122,21,2024-02-03,0.00,0
82489068,28,2024-02-01,42.25,4
82497358,23,2024-02-09,32.12,3
82513014,18,2024-02-06,4.28,1
82514403,30,2024-02-01,49.04,4
82527041,10,2024-02-08,39.80,1
82541062,22,2024-02-05,14.65,2
82544325,15,2024-02-01,45.46,3
82563421,17,2024-02-02,37.83,3
82577190,18,2024-02-02,22.23,1
82584066,27,2024-02-09,30.95,3
82587465,25,2024-02-01,55.46,3
82588841,9,2024-02-09,48.68,2
82598308,28,2024-02-10,40.14,2
82604264,11,2024-02-01,41.90,1
82618515,27,2024-02-06,43.53,3
82627591,3,2024-02-01,87.76,4
82627894,5,2024-02-10,9.37,1
82635741,27,2024-02-06,31.64,2
82637051,14,2024-02-06,6.04,1
82637510,2,2024-02-02,1.53,1
82639250,14,2024-02-06,53.29,4
82641696,5,2024-02-02,4.53,1
82644066,1,2024-02-01,8.74,1
82645446,15,2024-02-03,28.37,2
82651877,26,2024-02-05,11.17,2
82656364,29,2024-02-02,37.45,3
82657030,30,2024-02-06,36.33,3
82657853,18,2024-02-09,8.95,1
82660142,10,2024-02-09,35.66,2
82691405,21,2024-02-10,14.52,1
82698265,4,2024-02-03,23.17,2
82711257,22,2024-02-02,40.82,3
82741702,7,2024-02-05,70.14,3
82760306,12,2024-02-02,14.48,1
82766242,3,2024-02-01,22.60,1
82773414,29,2024-02-06,67.84,4
82784800,10,2024-02-01,45.96,3
82787046,7,2024-02-01,25.68,1
82827086,10,2024-02-04,27.36,2
82829121,5,2024-02-01,69.52,3
82848817,20,2024-02-02,53.58,4
82850208,1,2024-02-03,4.28,1
82855719,22,2024-02-05,16.84,1
82856886,28,2024-02-01,1.02,1
82863368,1,2024-02-02,6.29,1
82874650,16,2024-02-08,19.85,1
82900256,24,2024-02-06,105.73,4
82904542,2,2024-02-01,79.10,4
82906990,6,2024-02-04,89.49,4
82930003,4,2024-02-05,55.46,5
82942364,6,2024-02-04,20.33,3
82956925,6,2024-02-09,39.80,4
82966752,10,2024-02-10,53.43,4
82968635,18,2024-02-06,74.45,5
82987102,16,2024-02-05,3.08,1
82997826,19,2024-02-04,38.75,5
83004841,18,2024-02-09,34.30,4
83009160,23,2024-02-10,19.48,1
83016120,9,2024-02-04,87.42,5
83056284,18,2024-02-08,8.42,1
83056773,13,2024-02-06,85.91,5
83068587,20,2024-02-06,129.60,5
83101979,20,2024-02-01,28.25,1
83125813,14,2024-02-10,38.91,4
83127767,20,2024-02-08,48.58,3
83128747,2,2024-02-10,36.62,2
83131081,19,2024-02-03,20.92,2
83179846,11,2024-02-01,24.73,3
83180908,25,2024-02-02,61.96,4
83184704,6,2024-02-05,0.00,0
83191252,6,2024-02-05,9.95,1
83207506,14,2024-02-08,15.45,1
83230826,21,2024-02-01,84.70,2
83234759,4,2024-02-10,64.42,3
83252856,22,2024-02-03,59.34,4
83267053,16,2024-02-09,77.73,5
83274767,25,2024-02-01,15.88,1
83283787,24,2024-02-08,63.52,3
83303558,19,2024-02-06,17.61,2
83308356,19,2024-02-02,32.90,4
83310726,18,2024-02-01,0.00,0
83324819,13,2024-02-03,122.76,4
83363528,3,2024-02-02,73.91,2
83372715,17,2024-02-04,48.81,3
83414425,22,2024-02-10,76.65,4
83416193,5,2024-02-06,19.90,1
83419339,3,2024-02-10,55.03,4
83422624,19,2024-02-08,68.49,2
83434079,18,2024-02-02,24.06,2
83443680,15,2024-02-02,24.51,3
83446008,12,2024-02-02,36.57,4
83451536,20,2024-02-06,82.89,4
83471468,12,2024-02-03,73.73,5
83483276,10,2024-02-08,59.06,5
83485908,1,2024-02-06,17.07,2
83487986,22,2024-02-10,13.12,1
83492787,14,2024-02-02,37.79,2
83509179,7,2024-02-06,6.03,2
83513576,19,2024-02-06,117.45,5
83523430,29,2024-02-09,14.25,2
83524215,29,2024-02-10,18.86,1
83532686,5,2024-02-01,11.27,2
83537441,17,2024-02-10,62.32,4
83541504,9,2024-02-02,5.65,1
83554469,24,2024-02-10,3.58,1
83554783,5,2024-02-08,33.26,2
83572600,2,2024-02-01,28.25,2
83587049,12,2024-02-02,31.95,4
83593592,1,2024-02-02,6.12,1
83596564,1,2024-02-04,43.70,1
83603057,14,2024-02-06,18.10,3
83603680,11,2024-02-03,36.36,3
83607705,14,2024-02-01,14.56,2
83607761,17,2024-02-06,87.55,5
83615125,3,2024-02-04,80.31,4
83615230,1,2024-02-01,50.54,3
83623955,15,2024-02-02,55.10,3
83626147,16,2024-02-09,47.31,3
83631358,9,2024-02-01,111.54,5
83631721,11,2024-02-04,20.39,2
83638484,3,2024-02-01,38.73,2
83639421,30,2024-02-06,53.71,3
83640413,26,2024-02-01,0.00,0
83643340,1,2024-02-08,8.95,1
83643517,18,2024-02-06,29.68,1
83653292,8,2024-02-09,70.96,5
83695715,15,2024-02-03,9.38,1
83706322,21,2024-02-05,94.90,4
83712400,29,2024-02-02,34.37,2
83718200,17,2024-02-10,36.90,3
83721280,10,2024-02-09,24.56,2
83726486,4,2024-02-08,0.00,0
83756982,2,2024-02-09,110.96,4
83768238,9,2024-02-10,44.96,3
83792488,2,2024-02-01,50.07,4
83798343,22,2024-02-03,42.82,4
83801056,26,2024-02-06,29.85,1
83817243,11,2024-02-03,77.79,4
83821121,26,2024-02-06,39.55,2
83821215,28,2024-02-06,10.18,2
83826582,17,2024-02-06,75.30,5
83844158,11,2024-02-08,61.84,3
83846649,18,2024-02-10,45.66,2
83848391,8,2024-02-05,3.08,1
83853165,29,2024-02-09,35.63,2
83858228,14,2024-02-08,39.80,1
83863908,30,2024-02-06,43.45,3
83898889,15,2024-02-03,0.00,0
83904442,14,2024-02-03,17.40,2
83923543,6,2024-02-02,29.64,3
83930876,14,2024-02-02,1.51,1
83948529,14,2024-02-04,46.20,4
83961042,15,2024-02-10,7.82,2
83962843,10,2024-02-08,63.68,4
83985074,23,2024-02-01,15.08,1
84003739,13,2024-02-09,30.03,3
84010892,26,2024-02-10,39.43,2
84014447,28,2024-02-01,0.00,0
84025058,11,2024-02-10,25.69,2
84036218,24,2024-02-01,54.45,3
84037277,20,2024-02-08,78.78,3
84056981,3,2024-02-10,58.58,4
84066154,12,2024-02-01,36.00,5
84082178,5,2024-02-06,36.62,2
84091348,19,2024-02-08,16.76,1
84100199,17,2024-02-05,5.65,1
84100889,1,2024-02-06,65.04,5
84138638,6,2024-02-10,27.22,4
84156387,28,2024-02-01,24.28,3
84158851,20,2024-02-02,36.09,2
84159274,25,2024-02-05,52.28,4
84162457,23,2024-02-10,57.28,3
84173809,23,2024-02-08,43.79,4
84195849,5,2024-02-02,16.95,1
84251787,14,2024-02-05,3.29,1
84267302,4,2024-02-01,43.18,4
84278073,12,2024-02-09,28.25,1
84280068,14,2024-02-04,45.80,1
84283650,27,2024-02-01,56.12,5
84291117,18,2024-02-02,30.52,2
84298544,24,2024-02-08,46.42,5
84304368,17,2024-02-08,27.75,3
84307988,16,2024-02-02,24.98,2
84310474,16,2024-02-02,18.63,2
84310643,12,2024-02-08,62.87,4
84328484,15,2024-02-01,64.10,2
84329611,16,2024-02-01,12.84,1
84330568,2,2024-02-02,87.12,5
84344086,26,2024-02-06,8.74,1
84347682,23,2024-02-10,45.69,3
84361648,30,2024-02-05,11.30,1
84361792,25,2024-02-02,40.88,2
84378649,24,2024-02-01,39.11,2
84389528,30,2024-02-04,50.60,5
84394164,8,2024-02-10,48.54,3
84426334,17,2024-02-05,35.07,4
84427762,26,2024-02-08,21.22,2
84433398,30,2024-02-06,60.88,4
84433885,23,2024-02-04,30.96,4
84435627,5,2024-02-10,61.76,2
84437532,7,2024-02-09,6.12,1
84451486,29,2024-02-02,25.86,2
84452906,24,2024-02-05,77.96,4
84498762,16,2024-02-01,2.25,1
84502374,20,2024-02-03,58.70,2
84506344,21,2024-02-08,29.00,3
84530044,30,2024-02-02,133.93,5
84534218,20,2024-02-09,4.09,2
84536796,29,2024-02-01,43.35,3
84555051,13,2024-02-01,45.54,5
84556579,18,2024-02-10,0.00,0
84562533,19,2024-02-06,57.09,4
84565313,3,2024-02-02,73.07,2
84589264,8,2024-02-02,51.38,5
84598705,19,2024-02-10,42.71,3
84605379,29,2024-02-10,36.97,3
84608168,20,2024-02-01,52.14,3
84616651,22,2024-02-02,28.90,1
84620380,24,2024-02-01,64.89,5
84623971,7,2024-02-09,13.80,2
84640455,3,2024-02-05,90.88,3
84644261,9,2024-02-09,24.41,2
84645489,3,2024-02-05,27.55,2
84668844,18,2024-02-06,18.87,1
84677763,3,2024-02-02,55.59,3
84678440,28,2024-02-08,39.60,4
84684390,29,2024-02-10,55.85,5
84712782,19,2024-02-06,21.94,2
84712946,27,2024-02-06,20.67,2
84715750,25,2024-02-02,46.07,4
84717446,8,2024-02-09,146.24,5
84732164,24,2024-02-08,85.30,4
84742126,7,2024-02-04,38.81,2
84754204,28,2024-02-02,45.64,4
84757097,3,2024-02-04,43.06,3
84799039,23,2024-02-08,106.02,5
84799151,26,2024-02-03,3.06,1
84805428,10,2024-02-01,7.54,1
84813892,11,2024-02-08,49.62,4
84819298,13,2024-02-01,37.00,3
84836687,5,2024-02-09,34.80,2
84841941,11,2024-02-01,22.26,1
84846801,23,2024-02-01,37.07,2
84851992,6,2024-02-10,4.09,1
84859108,11,2024-02-01,112.36,5
84862608,13,2024-02-08,88.63,5
84870147,24,2024-02-01,27.78,4
84875206,17,2024-02-10,31.65,1
84879866,4,2024-02-01,60.42,3
84891379,11,2024-02-02,50.65,4
84899990,26,2024-02-04,31.45,1
84917045,27,2024-02-04,69.48,2
84918682,22,2024-02-01,14.10,2
84919973,5,2024-02-03,33.73,3
84947826,14,2024-02-04,14.16,1
84964867,1,2024-02-09,73.27,4
84977757,30,2024-02-04,55.65,4
84995281,23,2024-02-02,33.35,4
85003752,1,2024-02-10,0.00,0
85025655,18,2024-02-01,90.11,5
85026978,7,2024-02-08,4.87,1
85041147,27,2024-02-02,69.67,4
85053234,22,2024-02-04,38.22,3
85060658,22,2024-02-08,33.60,3
85077906,25,2024-02-01,30.26,2
85086773,12,2024-02-06,16.55,2
85093460,22,2024-02-09,8.42,1
85108426,5,2024-02-06,53.85,5
85108439,10,2024-02-01,1.54,1
85126668,5,2024-02-04,54.58,3
85138584,26,2024-02-06,0.00,0
85143874,4,2024-02-10,31.03,3
85185413,8,2024-02-09,22.28,2
85201944,8,2024-02-01,30.74,3
85207388,12,2024-02-10,32.65,2
85218060,9,2024-02-09,7.54,1
85218765,10,2024-02-08,3.63,1
85239808,25,2024-02-04,61.22,4
85291978,24,2024-02-06,38.85,2
85297379,20,2024-02-01,17.79,3
85301731,1,2024-02-06,3.96,1
85313441,12,2024-02-10,0.00,0
85342635,27,2024-02-02,68.52,4
85343713,30,2024-02-09,23.12,1
85344830,27,2024-02-01,48.15,3
85359732,18,2024-02-09,59.99,4
85363587,21,2024-02-01,3.02,1
85395798,23,2024-02-01,59.75,5
85402127,3,2024-02-08,37.19,2
85404541,19,2024-02-01,35.53,2
85421026,15,2024-02-04,90.83,5
85423965,22,2024-02-06,20.67,3
85425526,9,2024-02-08,35.26,3
85430442,10,2024-02-02,12.62,2
85436387,18,2024-02-01,36.88,3
85447764,17,2024-02-04,60.63,5
85471953,15,2024-02-01,28.25,1
85478323,17,2024-02-06,22.60,1
85481135,23,2024-02-06,32.53,2
85482262,10,2024-02-09,46.18,3
85483924,6,2024-02-09,57.90,5
85523031,26,2024-02-10,16.85,2
85558394,27,2024-02-04,14.15,2
85568650,9,2024-02-06,60.10,3
85570949,26,2024-02-06,11.30,1
85585145,22,2024-02-09,62.45,4
85585828,27,2024-02-08,83.74,3
85588844,15,2024-02-01,24.88,2
85592574,24,2024-02-06,75.80,4
85601263,24,2024-02-10,16.21,2
85606696,11,2024-02-09,92.68,5
85610274,11,2024-02-08,22.23,1
85674561,10,2024-02-02,74.12,3
85694681,16,2024-02-03,15.08,1
85694806,24,2024-02-06,26.24,1
85720399,27,2024-02-03,18.68,3
85726087,8,2024-02-04,34.96,1
85753751,3,2024-02-01,89.30,4
85790959,5,2024-02-05,12.58,1
85801618,16,2024-02-10,36.34,2
85805849,6,2024-02-02,38.76,4
85820907,13,2024-02-02,42.20,2
85822505,18,2024-02-10,0.00,0
85832898,10,2024-02-02,79.46,5
85850199,8,2024-02-09,1.51,1
85852112,2,2024-02-10,11.91,1
85860590,7,2024-02-10,40.39,2
85861234,17,2024-02-02,98.91,5
85861831,5,2024-02-03,6.12,1
85903031,22,2024-02-10,54.32,4
85905292,2,2024-02-08,42.80,1
85914500,19,2024-02-09,83.97,4
85930567,15,2024-02-09,111.48,5
85960638,26,2024-02-06,9.95,1
85973959,30,2024-02-09,39.53,4
85986370,27,2024-02-08,90.56,4
85997157,26,2024-02-01,38.09,5
86010762,7,2024-02-04,39.93,2
86018653,21,2024-02-02,81.65,3
86028478,13,2024-02-01,82.41,4
86033431,12,2024-02-02,49.25,4
86046280,18,2024-02-05,58.53,3
86055714,2,2024-02-08,23.40,2
86060013,25,2024-02-06,94.00,4
86107015,13,2024-02-06,20.87,2
86115137,25,2024-02-01,56.52,2
86115322,13,2024-02-02,147.50,5
86133268,6,2024-02-10,82.45,3
86137321,29,2024-02-01,36.95,3
86139302,8,2024-02-02,1.54,1
86155803,3,2024-02-09,60.52,5
86156968,30,2024-02-09,61.48,4
86167040,21,2024-02-09,57.67,2
86172139,26,2024-02-06,57.95,5
86176855,27,2024-02-09,15.92,1
86179103,11,2024-02-05,42.66,3
86193353,14,2024-02-01,36.75,2
86195199,13,2024-02-01,6.12,1
86204125,4,2024-02-04,1.54,1
86213139,27,2024-02-01,32.55,1
86218315,3,2024-02-10,77.46,4
86219766,14,2024-02-10,16.36,1
86223038,5,2024-02-02,38.63,5
86239235,2,2024-02-01,7.54,2
86240476,30,2024-02-05,7.55,1
86241626,11,2024-02-06,57.87,4
86279438,21,2024-02-06,23.96,2
86322262,1,2024-02-04,37.73,2
86334711,1,2024-02-06,26.22,1
86336118,16,2024-02-09,26.55,2
86350193,23,2024-02-04,24.35,1
86350610,25,2024-02-02,51.81,3
86357364,22,2024-02-01,45.26,2
86367409,14,2024-02-01,21.21,2
86400140,25,2024-02-10,52.93,5
86415505,12,2024-02-08,18.86,1
86421645,25,2024-02-05,72.08,4
86428744,13,2024-02-01,18.88,1
86449370,5,2024-02-06,123.68,4
86458577,4,2024-02-10,12.66,1
86467009,25,2024-02-05,22.62,1
86467131,4,2024-02-08,25.75,2
86475820,23,2024-02-09,72.56,5
86476139,7,2024-02-02,29.43,2
86491257,22,2024-02-10,18.76,1
86493410,4,2024-02-09,31.92,2
86511333,5,2024-02-08,76.95,4
86525607,26,2024-02-01,25.16,1
86531157,24,2024-02-09,7.70,1
86531439,14,2024-02-02,57.78,4
86548760,17,2024-02-01,19.77,2
86557341,20,2024-02-05,22.27,2
86558324,5,2024-02-01,82.71,3
86572262,29,2024-02-01,67.82,4
86576113,28,2024-02-05,34.85,3
86596604,28,2024-02-01,9.16,1
86600273,26,2024-02-04,110.97,5
86614166,6,2024-02-08,110.29,5
86614913,16,2024-02-08,4.21,1
86631489,28,2024-02-04,29.12,2
86632735,29,2024-02-06,26.48,3
86634650,3,2024-02-10,9.16,1
86641737,14,2024-02-09,76.14,2
86643043,19,2024-02-09,78.57,5
86644999,29,2024-02-06,33.98,4
86651727,14,2024-02-08,36.33,4
86655029,24,2024-02-09,84.05,4
86660198,17,2024-02-06,55.25,4
86675911,26,2024-02-01,29.48,2
86678122,6,2024-02-05,60.18,5
86679348,8,2024-02-08,16.29,3
86703779,2,2024-02-08,18.99,1
86709293,14,2024-02-10,17.12,1
86716253,27,2024-02-01,110.71,5
86716263,15,2024-02-01,37.54,2
86717262,1,2024-02-06,14.07,1
86719208,14,2024-02-08,76.22,5
86736306,24,2024-02-09,27.48,1
86777843,13,2024-02-01,12.84,1
86781333,20,2024-02-09,52.86,3
86783447,24,2024-02-05,91.39,4
86789180,19,2024-02-02,74.84,4
86802531,19,2024-02-06,3.08,1
86831289,15,2024-02-02,36.29,4
86844096,26,2024-02-05,9.90,1
86848100,15,2024-02-02,112.15,5
86852551,13,2024-02-01,5.78,1
86862651,15,2024-02-10,31.65,1
86896946,2,2024-02-01,12.36,1
86905770,13,2024-02-08,3.58,1
86911409,29,2024-02-06,28.62,3
86914356,17,2024-02-02,3.29,1
86931844,10,2024-02-01,42.25,4
86937660,17,2024-02-01,26.63,3
86944219,20,2024-02-06,40.14,3
86944615,12,2024-02-06,2.04,1
86955306,1,2024-02-10,28.26,2
87007394,10,2024-02-02,36.05,2
87015018,5,2024-02-06,47.13,3
87030858,23,2024-02-03,22.14,3
87032671,3,2024-02-02,9.08,2
87039009,15,2024-02-05,37.46,2
87049838,26,2024-02-06,39.49,3
87054125,3,2024-02-10,44.97,2
87074739,15,2024-02-09,21.05,1
87121400,29,2024-02-08,26.92,3
87121426,4,2024-02-06,45.43,3
87142406,23,2024-02-01,23.67,3
87144142,15,2024-02-01,54.78,4
87168316,14,2024-02-02,11.28,2
87185731,3,2024-02-02,62.40,3
87208623,7,2024-02-06,66.26,4
87215032,21,2024-02-10,9.44,1
87220687,14,2024-02-06,134.11,5
87226933,7,2024-02-02,0.00,0
87232776,8,2024-02-02,86.53,3
